"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"58613","@FelixsnowFlake why did our dog take 6 years to come home https://t.co/28yHLkaoGG",0,FALSE,FALSE,"806278175143686149","FelixsnowFlake","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:24:31 +0000 2016","806278078846488576","3222935376","en",12,FALSE,NA,"1680668058","i eat chinese food a lot",TRUE,"Sun Aug 18 13:14:27 +0000 2013",19782,778,5592,FALSE,"https://www.youtube.com/channel/UCv704f93QmtV4MWjDIVqk1A","hyp3r","Pacific Time (US & Canada)","en",-28800,147,"HYP3RDEATH","US","United States","city","Ripley, TN",NA,NA,35.738998,-89.53412,NA,NA,NA,NA
"58795","@andiejoplinn https://t.co/3lZrETKHDi",0,FALSE,FALSE,"806278283339984896","andiejoplinn","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:24:57 +0000 2016",NA,"568763733","und",1,FALSE,"Tampa, FL","337489906","I'm a smart person. I just do stupid things. USF",TRUE,"Mon Jul 18 03:23:20 +0000 2011",2720,459,1921,FALSE,NA,"Maribeth Nguyen","Pacific Time (US & Canada)","en",-28800,1918,"maribethnguyen_","US","United States","admin","Florida, USA",NA,NA,27.698682,-83.804475,NA,NA,"http://fxn.ws/2gYyVet","https://t.co/3lZrETKHDi"
"58908","ima dog bitch woof",0,FALSE,FALSE,"806278355372875778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:25:14 +0000 2016",NA,NA,"en",23,FALSE,"houston","441578682","care-free, so move. <ed><U+00A0><U+00BD><ed><U+00B1><U+00BB>: imforever_2x",TRUE,"Tue Dec 20 06:52:34 +0000 2011",122805,6570,21614,FALSE,NA,"Regina George<ed><U+00A0><U+00BD><ed><U+00B2><U+008B>","Hawaii","en",-36000,2623,"KeAndreaK_","US","United States","city","Prairie View, TX",NA,NA,30.083158,-95.9901755,NA,NA,NA,NA
"58920","@emmaelyse_ omg https://t.co/yxrFUzFJDo",0,FALSE,FALSE,"806278363576795136","emmaelyse_","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:25:16 +0000 2016",NA,"3307426970","und",6,FALSE,"Tucson, AZ","320318106","UofA '20<ed><U+00A0><U+00BD><ed><U+00B0><U+00BB><U+2B07><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+00BE> | IG: xbiancaloren. Texas <U+2708><U+FE0F> AZ <U+2708><U+FE0F> Cali <U+2764><U+FE0F>",TRUE,"Sun Jun 19 18:05:39 +0000 2011",20943,1071,7742,FALSE,NA,"Bianca Lorén<U+2728>","Mountain Time (US & Canada)","en",-25200,881,"xbiancaloren","US","United States","city","Tucson, AZ",NA,NA,32.1893905,-110.9155735,NA,NA,"http://savingzev.viralsmesh.com/client/eVVWe/e1j7j/bDqBd/E8yRg","https://t.co/yxrFUzFJDo"
"59090","@umsxlv LOOK AT THIS https://t.co/yJC7loTgr3",0,FALSE,FALSE,"806278457936187393","umsxlv","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:25:38 +0000 2016",NA,"788183244298592260","en",99,FALSE,"sylvie <U+2661>","1537369878","i only talk about exo and videogames",TRUE,"Fri Jun 21 21:39:11 +0000 2013",129822,7313,55365,FALSE,"https://youtu.be/GCmsgUTNLY0","The Last of Us 2 Fan","Central Time (US & Canada)","en-gb",-21600,312,"ultsebaek","US","United States","admin","Louisiana, USA",NA,NA,30.937336,-91.4010085,NA,NA,"http://fb.me/5s2Rx44YA","https://t.co/yJC7loTgr3"
"59198","@kateequill https://t.co/uIyuyJPnye",0,FALSE,FALSE,"806278515310075904","kateequill","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:25:52 +0000 2016",NA,"858967639","und",11,FALSE,"Champaign, IL","94575481","I'm Steve, Eastern Illinois University Alum. Digital Media Associate Producer with @willpublicmedia. Equal parts sports, comics, and random",TRUE,"Fri Dec 04 15:07:23 +0000 2009",11978,433,5268,FALSE,"http://stmorck1114.wordpress.com/","Steve Morck","Central Time (US & Canada)","en",-21600,849,"YourBoyStove","US","United States","city","Champaign, IL",NA,NA,40.1074845,-88.279219,NA,NA,"https://twitter.com/cheekz_n_thongs/status/806251869614047232","https://t.co/uIyuyJPnye"
"59201","Love to see this support of our #veterans by Corporate America. Great job @Lowes! https://t.co/lFy42hF5G0",0,FALSE,FALSE,"806278518443282432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:25:53 +0000 2016",NA,NA,"en",8,FALSE,"Georgia","497487012","Atlantan. Wanderer. Coffee drinker. Lover of all things global.",TRUE,"Mon Feb 20 01:51:40 +0000 2012",421,178,46,FALSE,"http://www.linkedin.com/pub/morgan-mccutchin/7/135/981","Morgan McCutchin","Eastern Time (US & Canada)","en",-18000,595,"mmccutchin","US","United States","city","Atlanta, GA",NA,NA,33.7671945,-84.433106,NA,NA,"http://fishbowlprizes.com","https://t.co/lFy42hF5G0"
"59312","@E0E0X0X0 https://t.co/HadQ6e3Hgj",0,FALSE,FALSE,"806278564127657984","E0E0X0X0","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:04 +0000 2016",NA,"484354590","und",1,FALSE,NA,"954469940","#RVA<U+26F5><U+2600><U+FE0F>. 804<U+27A1><U+FE0F>304. WVWC. Zeta Tau Alpha alumni. future teacher. Philippians 4:6-7. God is my Savior.",TRUE,"Sat Nov 17 23:00:51 +0000 2012",2785,339,3758,FALSE,NA,"Audrey Smith","Eastern Time (US & Canada)","en",-18000,534,"rva_audreyy","US","United States","admin","Virginia, USA",NA,NA,38.0033755,-79.420865,NA,NA,"http://www.meristation.com/noticias/naughty-dog-estuvo-a-punto-de-renunciar-a-the-last-of-us-ii/2162578?ssm=TW_CM","https://t.co/HadQ6e3Hgj"
"59347","how to repurpose a xmas snuggy so your #puppy who wants to lay in the sun but cant can still be warm #diva #princess https://t.co/WvrcvIjasK",0,FALSE,FALSE,"806278575917699072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:07 +0000 2016",NA,NA,"en",78,FALSE,"LA -Van Nuys  (914 to 818)","2518114873","Your avg. blind #videogamer, 
#JackOfAllTrades biz consultant, Techie, #webperf guru
#AdultIndustry fan/insider & @HSugarCookie promoter http://j.mp/hsugarcook",TRUE,"Fri May 23 15:33:33 +0000 2014",7231,451,2740,FALSE,"http://mrny2cali.com","NY2Cali","London","en",0,324,"mrNY2cali","US","United States","poi","Metro Orange Line - Woodman",NA,NA,34.178981,-118.429549,NA,NA,NA,NA
"59419","@TAkeme2CHINA I haven't had a dog since <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> I want two <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",0,FALSE,FALSE,"806278614803251200","TAkeme2CHINA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:16 +0000 2016","806278483076907008","70310678","en",5,FALSE,"Dont Matter Too Dark To See Me","483462415","Black Ass Trey 6 foot 1 Funny Black as Hell <U+264B> SC: TreySee30 I HATE pretzels & corndogs <U+264B><U+FE0F>Cancers over Everything <U+264B><U+FE0F> #TampaBayBuccaneers <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF>",TRUE,"Sun Feb 05 01:48:44 +0000 2012",31191,906,5484,FALSE,"http://www.instagram.com/trey_r_smith","6'1 <ed><U+00A0><U+00BC><ed><U+00B8><U+00B3>","Pacific Time (US & Canada)","en",-28800,723,"TreyR_Smith","US","United States","city","Vineland, MI",NA,NA,42.063584,-86.480602,NA,NA,NA,NA
"59466","not a big dog fan but <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/gJuO5TDn2U",0,FALSE,FALSE,"806278639474057216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:22 +0000 2016",NA,NA,"en",6,FALSE,"WV","462861472","jmhs",TRUE,"Fri Jan 13 13:03:57 +0000 2012",29821,825,9987,FALSE,"http://Instagram.com/_bryleeee","Bry<ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BE><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>","Eastern Time (US & Canada)","en",-18000,978,"_bryleeee","US","United States","city","Glen Dale, WV",NA,NA,39.9460115,-80.7538165,NA,NA,"https://plus.google.com/+KevinGreenFixedOpsGenius/posts/KovCCyVtEWW","https://t.co/gJuO5TDn2U"
"59661","Olaf went into publix with me and they gave him puppy treats and a box of free dog samples if he is not spoiled idk what he is<ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",0,FALSE,FALSE,"806278747087405057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:47 +0000 2016",NA,NA,"en",1,FALSE,"<U+0391>G<U+0394> <U+0391>lumni","403438271",NA,TRUE,"Wed Nov 02 14:09:10 +0000 2011",7689,283,1090,FALSE,NA,"Lori-Anna",NA,"en",NA,205,"lorilove1234","US","United States","admin","Alabama, USA",NA,NA,32.576227,-86.6807375,NA,NA,NA,NA
"59690","Much like a dog, anything living can be beat..... or hung, or electrocuted... https://t.co/HhaNn36rhe",0,FALSE,FALSE,"806278765722685440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:52 +0000 2016",NA,NA,"en",28,FALSE,"Philly by way of Swampscott,MA","2326405704","Snake wrangler, seal impersonator, wildcard, Wolverine/Weapon X obsessor.",TRUE,"Tue Feb 04 03:18:41 +0000 2014",8979,798,12,FALSE,"http://philly.barstoolsports.com/","Franco","Pacific Time (US & Canada)","en",-28800,202,"FrancoFilesBlog","US","United States","city","Philadelphia, PA",NA,NA,40.0048655,-75.117998,NA,NA,"https://twitter.com/xiuanti/status/806251425172852736","https://t.co/HhaNn36rhe"
"59692","@jords2017 @oh_HALESno https://t.co/s9AVnhN8jD",0,FALSE,FALSE,"806278766418886657","jords2017","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:52 +0000 2016",NA,"2196465935","und",9,FALSE,"Richmond, VA","324175226","Journalism Student at VCU | Editor of @RamsReview and staff writer for @theCT | stay humble, work hard, dream big.",TRUE,"Sun Jun 26 04:08:14 +0000 2011",13654,1044,25551,FALSE,NA,"Gabe Hauari","Eastern Time (US & Canada)","en",-18000,1141,"GabeHauari","US","United States","city","Richmond, VA",NA,NA,37.529883,-77.4931705,NA,NA,"http://ift.tt/2g6Y75L","https://t.co/s9AVnhN8jD"
"59720","This video of an Australian dude punching a kangaroo in the face to save his dog is the epitome of that particular theory of mine.",0,FALSE,FALSE,"806278781740732416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:56 +0000 2016",NA,NA,"en",5,FALSE,"Miami, FL","1631643848","My life extends far beyond the limitations of me.",TRUE,"Tue Jul 30 00:55:04 +0000 2013",7132,201,2073,FALSE,"https://amatterofperspective33.com/","Luis Esteban Cabrera",NA,"en",NA,760,"SweetLou_33","US","United States","city","The Hammocks, FL",NA,NA,25.671741,-80.4572025,NA,NA,NA,NA
"59736","@BillisKing I see it, do you? lol https://t.co/DacrYAl4nI",0,FALSE,FALSE,"806278791685357568","BillisKing","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:26:58 +0000 2016",NA,"183308621","en",11,FALSE,"Simpsonville, South Carolina","26584181","Disabled Veteran",TRUE,"Wed Mar 25 20:33:33 +0000 2009",10253,216,10573,FALSE,NA,"Tony DuBose","Eastern Time (US & Canada)","en",-18000,1169,"DuBoseT","US","United States","city","Five Forks, SC",NA,NA,34.7987245,-82.208899,NA,NA,"http://savingzev.viralsmesh.com/client/eVVWe/e9Q2z/bDqBd/q7yQR","https://t.co/DacrYAl4nI"
"59772","Best dog ive ever seen https://t.co/qMI1oGnfK3",0,FALSE,FALSE,"806278814204653573",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:03 +0000 2016",NA,NA,"en",4,FALSE,"New Haven, CT","255750936","SANTA !<ed><U+00A0><U+00BC><ed><U+00BE><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",TRUE,"Tue Feb 22 00:12:13 +0000 2011",16256,496,12835,FALSE,NA,"KUWAK","Eastern Time (US & Canada)","en",-18000,626,"aidan_kirby","US","United States","city","West Haven, CT",NA,NA,41.2731705,-72.957097,NA,NA,"http://dogs.petbreeds.com/stories/5246/33-healthiest-dog-breeds?utm_medium=social.paid.pin&utm_source=pinterest&utm_campaign=ao.sp.pi.5246&pp=0","https://t.co/qMI1oGnfK3"
"59861","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0080> https://t.co/YPu2hIdyp3",0,FALSE,FALSE,"806278863240171520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:15 +0000 2016",NA,NA,"und",8,FALSE,NA,"421585672","IG: @cinqweyvious #NCAT19",TRUE,"Sat Nov 26 04:08:40 +0000 2011",32142,2735,8556,FALSE,NA,"<ed><U+00A0><U+00BD><ed><U+00B0><U+0090>CIN","Atlantic Time (Canada)","en",-14400,2044,"cinqweyvious","US","United States","city","Greensboro, NC",NA,NA,36.090397,-79.8573635,NA,NA,"http://savingzev.viralsmesh.com/client/eVVWe/dGZZ5/bDqBd/4QvE7","https://t.co/YPu2hIdyp3"
"59891","If you kiss your dog on the lips you're dirty. @ me idc",0,FALSE,FALSE,"806278886619222016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:21 +0000 2016",NA,NA,"en",10,FALSE,NA,"2198425236","hungry- in more ways than one",TRUE,"Sat Nov 16 21:16:31 +0000 2013",45547,636,30326,FALSE,"http://allmyvisuals.tumblr.com","Wishmith <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>","Pacific Time (US & Canada)","en",-28800,449,"Fortuned_","US","United States","city","Elmont, NY",NA,NA,40.7035395,-73.708745,NA,NA,NA,NA
"59892","@choachmo congrats Big Dog!!",0,FALSE,FALSE,"806278886896128000","choachmo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:21 +0000 2016","806271291242270721","1363101140","en",28,FALSE,"Fredericksburg, Va","40384286","Licensed Real Estate Agent in The Commonwealth of Virginia. Husband, Father, Coach, & Mentor",TRUE,"Sat May 16 01:49:11 +0000 2009",2946,1399,3540,FALSE,"http://www.lancechristmas.com","Lance Christmas","Eastern Time (US & Canada)","en",-18000,1159,"coachchristmas","US","United States","city","Four Corners, FL",NA,NA,28.352158,-81.651338,NA,NA,NA,NA
"59934","Got this one right. https://t.co/YM3mWroL2m",0,FALSE,FALSE,"806278906777075716",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:25 +0000 2016",NA,NA,"en",41,FALSE,"Detroit, MI","21755319","I know nothing about Politics, Space, Mortgages, Mountain Biking, or Basketball. <ed><U+00A0><U+00BD><ed><U+00B2><U+0081>",TRUE,"Tue Feb 24 13:56:36 +0000 2009",227,481,9166,FALSE,NA,"Aaron","Eastern Time (US & Canada)","en",-18000,598,"Peekaso","US","United States","city","Sterling Heights, MI",NA,NA,42.581306,-83.030573,NA,NA,"http://youtu.be/x9mOmVaEs6g?a","https://t.co/YM3mWroL2m"
"59964","Great job Ottawa FD! https://t.co/455XI7NFFH",0,FALSE,FALSE,"806278919850696704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 23:27:29 +0000 2016",NA,NA,"en",1,FALSE,"Fox Chase, Philadephia, PA","755740221350830084","2nd Generation Firefighter. Member of IAFF Local 22. USCG Veteran. Keeping Tradition Alive.  Ut Vivant Alii",TRUE,"Wed Jul 20 12:24:44 +0000 2016",329,77,855,FALSE,NA,"Raymond Clothier",NA,"en",NA,186,"RayClothier56","US","United States","city","Philadelphia, PA",NA,NA,40.0048655,-75.117998,NA,NA,"http://www.petitems2day.info/US/landing-static/twitter24/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889868&item=122257688279&vectorid=229466&lgeo=1","https://t.co/455XI7NFFH"
"59988","@LukeBev @VinnieScirotto4 my least favorite type of dog",0,FALSE,FALSE,"806278937336750080","LukeBev","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:33 +0000 2016","806278877135990785","355333914","en",23,FALSE,"Denver, CO","29588884","Business, plants, growth.",TRUE,"Wed Apr 08 00:23:23 +0000 2009",50753,27250,8728,FALSE,"http://www.youtube.com/iLookStewpid","smokey mcsmokerface","Quito","en",-18000,3008,"alexpicciarelli","US","United States","city","Denver, CO",NA,NA,39.713563,-104.9220935,NA,NA,NA,NA
"60063","The neighbors dog won't shut up and I wonder if they have a lock on their fence gate <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>",0,FALSE,FALSE,"806278974577983489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:42 +0000 2016",NA,NA,"en",6,FALSE,"S<U+03A7>","1392278856","Firearm enthusiast and retired Huntsville socialite.",TRUE,"Tue Apr 30 15:12:48 +0000 2013",7834,459,9984,FALSE,NA,"Peyton Gage",NA,"en",NA,406,"PMoneyGage","US","United States","city","Pecan Grove, TX",NA,NA,29.6348055,-95.722085,NA,NA,NA,NA
"60100","fuck https://t.co/llOfMhYQGm",0,FALSE,FALSE,"806278997273235456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 23:27:47 +0000 2016",NA,NA,"en",2,FALSE,NA,"61871913","I drew a blank and put it in a frame - Emerson Class of 2017",TRUE,"Fri Jul 31 20:51:21 +0000 2009",13663,432,9047,FALSE,NA,"David Briody","Eastern Time (US & Canada)","en",-18000,956,"dbiddy94","US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,NA,NA,"https://twitter.com/hiitaylorblake/status/803972877372522496","https://t.co/llOfMhYQGm"
"60151","@TODAYPuppy   Matt this puppy certainly has taken a liking to you.",0,FALSE,FALSE,"806279026453188608","TODAYPuppy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:54 +0000 2016","806126802561335296","2978057428","en",0,FALSE,"mahtowa, mn","597907072","College of St Scholastica, retired nurse, and proud alum of Barnum Public Schools...equestrian and animal lover",TRUE,"Sun Jun 03 01:33:05 +0000 2012",261,19,2260,FALSE,NA,"karen wunderlich",NA,"en",NA,102,"KarenWunderlich","US","United States","admin","Minnesota, USA",NA,NA,46.4418605,-93.3613205,NA,NA,NA,NA
"60154","<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>so cute https://t.co/exwfh8dG4R",0,FALSE,FALSE,"806279029921746944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:27:55 +0000 2016",NA,NA,"en",63,TRUE,"Spokane, WA","166663001","@KREM2 digital director, formerly with @WBIR, ChicagoLand native, @mizzou alumna, & food enthusiast. Thoughts are my own; pictures are by my dog, Noodle.",TRUE,"Wed Jul 14 18:21:54 +0000 2010",9064,1357,3130,FALSE,"http://samanthakubota.com","Samantha Kubota","Athens","en",7200,2392,"samanthakubota","US","United States","city","Spokane, WA",NA,NA,47.667438,-117.434547,NA,NA,"http://www.petitems2day.info/US/landing-static/twitter21/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889868&item=272476752172&vectorid=229466&lgeo=1","https://t.co/exwfh8dG4R"
"60204","Omg<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> https://t.co/Pn7VaZNgEO",0,FALSE,FALSE,"806279063669121024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:28:03 +0000 2016",NA,NA,"und",2,FALSE,NA,"1138576218","Erik and Emerson <U+2764><U+FE0F> I like anything Disney <ed><U+00A0><U+00BD><ed><U+00B1><U+00B8><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",TRUE,"Fri Feb 01 03:21:20 +0000 2013",3526,305,5221,FALSE,NA,"Indian","Central Time (US & Canada)","en",-21600,97,"indy_belle","US","United States","city","Spokane, WA",NA,NA,47.667438,-117.434547,NA,NA,"http://ift.tt/2ghEGWe","https://t.co/Pn7VaZNgEO"
"60245","@aveda also dog friendly! La encantada.",0,FALSE,FALSE,"806279087404613632","aveda","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:28:09 +0000 2016",NA,"104609993","en",51,FALSE,"Tucson, AZ","30265577","This page has updates on dog topics or events in the Tucson, AZ area.",TRUE,"Fri Apr 10 17:30:49 +0000 2009",1270,1724,257,FALSE,NA,"tucson dogs","Pacific Time (US & Canada)","en",-28800,635,"tucsondogs","US","United States","poi","Aveda Experience Center",NA,NA,32.325278,-110.929786,NA,NA,NA,NA
"60377","It's so weird I wannit! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/5s4Y9nblSi",0,FALSE,FALSE,"806279168023560193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 23:28:28 +0000 2016",NA,NA,"en",15,FALSE,"Hamilton Heights, Manhattan","435104567","Actress. Singer. Director. Producer. Storyteller. Food lover. Dog mom. Fairy Princess. Awkward klutz. Gryffinpuff. @FoolsKingsProj",TRUE,"Mon Dec 12 17:42:11 +0000 2011",7674,327,2365,FALSE,"http://www.melissameli.com","Melissa Meli <ed><U+00A0><U+00BC><ed><U+00BE><U+0084><ed><U+00A0><U+00BC><ed><U+00BE><U+0081><U+2603>","Central Time (US & Canada)","en",-21600,536,"melissajmeli","US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,NA,NA,"https://twitter.com/sawyerlightsey/status/806251877775966208","https://t.co/5s4Y9nblSi"
